date,product,category,region,sales_channel,quantity,unit_price,revenue,cost,profit
2024-08-03,Standing Desk,Furniture,West,Wholesale,20,458.91,9178.2,5323.36,3854.84
2024-08-03,Wireless Mouse,Electronics,North,Online,23,17.14,394.22,157.69,236.53
2024-08-03,Printer Paper,Stationery,East,Retail,8,19.95,159.6,39.9,119.7
2024-08-03,Standing Desk,Furniture,West,B2B,23,454.62,10456.26,6064.63,4391.63
2024-08-03,Desk Lamp,Furniture,East,B2B,18,43.45,782.1,273.74,508.36
2024-08-04,Water Purifier,Appliances,West,Wholesale,24,200.27,4806.48,2643.56,2162.92
2024-08-04,Mechanical Keyboard,Electronics,West,B2B,13,72.68,944.84,472.42,472.42
2024-08-04,Office Chair,Furniture,East,Wholesale,8,256.97,2055.76,1130.67,925.09
2024-08-04,Office Chair,Furniture,East,Wholesale,3,204.37,613.11,337.21,275.9
2024-08-04,Desk Lamp,Furniture,East,B2B,17,29.6,503.2,176.12,327.08
2024-08-04,Webcam HD,Accessories,Central,Retail,24,91.0,2184.0,917.28,1266.72
2024-08-04,USB-C Hub,Electronics,West,B2B,22,59.37,1306.14,587.76,718.38
2024-08-04,Notebook Pack,Stationery,North,Online,13,16.3,211.9,63.57,148.33
2024-08-04,Desk Lamp,Furniture,East,Wholesale,11,43.93,483.23,169.13,314.1
2024-08-05,Desk Lamp,Furniture,North,Retail,1,57.21,57.21,20.02,37.19
2024-08-05,Mechanical Keyboard,Electronics,North,Retail,21,119.6,2511.6,1255.8,1255.8
2024-08-05,Webcam HD,Accessories,Central,B2B,21,79.15,1662.15,698.1,964.05
2024-08-05,Printer Paper,Stationery,East,Online,4,24.28,97.12,24.28,72.84
2024-08-05,Printer Paper,Stationery,East,Wholesale,2,13.1,26.2,6.55,19.65
2024-08-05,Standing Desk,Furniture,South,Online,11,365.45,4019.95,2331.57,1688.38
2024-08-05,Notebook Pack,Stationery,West,Online,13,7.09,92.17,27.65,64.52
2024-08-05,Coffee Machine,Appliances,North,Online,1,159.97,159.97,83.18,76.79
2024-08-05,Webcam HD,Accessories,West,Online,23,101.68,2338.64,982.23,1356.41
2024-08-05,Monitor 27inch,Electronics,East,Wholesale,16,499.61,7993.76,4796.26,3197.5
2024-08-06,Monitor 27inch,Electronics,Central,Wholesale,21,486.34,10213.14,6127.88,4085.26
2024-08-06,Notebook Pack,Stationery,West,Online,22,19.13,420.86,126.26,294.6
2024-08-06,USB-C Hub,Electronics,North,B2B,7,35.45,248.15,111.67,136.48
2024-08-06,Coffee Machine,Appliances,South,Retail,7,118.26,827.82,430.47,397.35
2024-08-07,Monitor 27inch,Electronics,East,Wholesale,1,258.35,258.35,155.01,103.34
2024-08-07,Mechanical Keyboard,Electronics,South,Wholesale,6,127.5,765.0,382.5,382.5
2024-08-07,USB-C Hub,Electronics,East,Online,3,67.42,202.26,91.02,111.24
2024-08-07,Office Chair,Furniture,West,Wholesale,8,335.42,2683.36,1475.85,1207.51
2024-08-07,Webcam HD,Accessories,East,Wholesale,17,63.64,1081.88,454.39,627.49
2024-08-07,USB-C Hub,Electronics,Central,Retail,22,26.65,586.3,263.83,322.47
2024-08-07,Wireless Mouse,Electronics,Central,Wholesale,16,15.77,252.32,100.93,151.39
2024-08-08,Mechanical Keyboard,Electronics,South,Online,21,68.91,1447.11,723.55,723.56
2024-08-08,Office Chair,Furniture,West,B2B,17,380.64,6470.88,3558.98,2911.9
2024-08-08,Water Purifier,Appliances,South,Wholesale,19,273.17,5190.23,2854.63,2335.6
2024-08-08,Webcam HD,Accessories,East,Wholesale,19,59.38,1128.22,473.85,654.37
2024-08-08,Whiteboard,Stationery,North,B2B,2,76.42,152.84,61.14,91.7
2024-08-08,Monitor 27inch,Electronics,South,Retail,9,386.6,3479.4,2087.64,1391.76
2024-08-08,Office Chair,Furniture,East,Wholesale,20,313.93,6278.6,3453.23,2825.37
2024-08-08,Water Purifier,Appliances,South,B2B,4,371.52,1486.08,817.34,668.74
2024-08-08,Whiteboard,Stationery,North,Online,6,36.72,220.32,88.13,132.19
2024-08-08,Whiteboard,Stationery,North,B2B,12,37.45,449.4,179.76,269.64
2024-08-08,Mechanical Keyboard,Electronics,Central,Retail,24,132.65,3183.6,1591.8,1591.8
2024-08-08,Printer Paper,Stationery,Central,Retail,19,21.74,413.06,103.27,309.79
2024-08-08,Office Chair,Furniture,North,Wholesale,8,196.53,1572.24,864.73,707.51
2024-08-09,Mechanical Keyboard,Electronics,North,Retail,20,88.76,1775.2,887.6,887.6
2024-08-09,Monitor 27inch,Electronics,East,Retail,24,282.71,6785.04,4071.02,2714.02
2024-08-09,Webcam HD,Accessories,North,B2B,23,41.94,964.62,405.14,559.48
2024-08-10,Whiteboard,Stationery,East,Online,23,60.95,1401.85,560.74,841.11
2024-08-10,Office Chair,Furniture,South,Online,6,249.46,1496.76,823.22,673.54
2024-08-10,Office Chair,Furniture,North,Online,13,330.56,4297.28,2363.5,1933.78
2024-08-10,Desk Lamp,Furniture,South,B2B,18,24.71,444.78,155.67,289.11
2024-08-10,Notebook Pack,Stationery,Central,Online,9,15.64,140.76,42.23,98.53
2024-08-11,Wireless Mouse,Electronics,North,B2B,14,22.69,317.66,127.06,190.6
2024-08-11,Mechanical Keyboard,Electronics,Central,Online,16,75.42,1206.72,603.36,603.36
2024-08-11,Coffee Machine,Appliances,North,Retail,19,256.41,4871.79,2533.33,2338.46
2024-08-11,Coffee Machine,Appliances,Central,Wholesale,19,306.17,5817.23,3024.96,2792.27
2024-08-12,Printer Paper,Stationery,East,,19,18.23,346.37,86.59,259.78
2024-08-12,Printer Paper,Stationery,East,B2B,1,12.07,12.07,3.02,9.05
2024-08-12,Water Purifier,Appliances,Central,Online,11,397.99,4377.89,2407.84,1970.05
2024-08-12,Desk Lamp,Furniture,North,B2B,16,24.17,386.72,135.35,251.37
2024-08-12,Laptop Pro,Electronics,North,Wholesale,19,988.59,18783.21,12209.09,6574.12
2024-08-13,Printer Paper,Stationery,South,B2B,10,13.66,136.6,34.15,102.45
2024-08-13,Coffee Machine,Appliances,Central,Wholesale,9,325.69,2931.21,1524.23,1406.98
2024-08-13,Water Purifier,Appliances,North,Wholesale,7,397.79,2784.53,1531.49,1253.04
2024-08-13,Water Purifier,Appliances,Central,Wholesale,11,160.93,1770.23,973.63,796.6
2024-08-13,Whiteboard,Stationery,East,Retail,19,76.63,1455.97,582.39,873.58
2024-08-13,Office Chair,Furniture,West,Online,24,213.16,5115.84,2813.71,2302.13
2024-08-13,Webcam HD,Accessories,East,Wholesale,15,44.18,662.7,278.33,384.37
2024-08-13,Wireless Mouse,Electronics,Central,B2B,10,31.86,318.6,127.44,191.16
2024-08-13,Desk Lamp,Furniture,Central,B2B,9,27.46,247.14,86.5,160.64
2024-08-14,Notebook Pack,Stationery,Central,B2B,12,15.91,190.92,57.28,133.64
2024-08-14,Monitor 27inch,Electronics,South,B2B,5,415.76,2078.8,1247.28,831.52
2024-08-14,Headset Pro,Accessories,East,Retail,12,136.28,1635.36,784.97,850.39
2024-08-14,Monitor 27inch,Electronics,North,Retail,7,355.86,2491.02,1494.61,996.41
2024-08-14,Standing Desk,Furniture,West,Wholesale,19,438.03,8322.57,4827.09,3495.48
2024-08-14,Coffee Machine,Appliances,South,Online,19,164.0,3116.0,1620.32,1495.68
2024-08-14,Water Purifier,Appliances,Central,Online,17,232.02,3944.34,2169.39,1774.95
2024-08-14,Whiteboard,Stationery,North,B2B,12,30.14,361.68,144.67,217.01
2024-08-14,Laptop Pro,Electronics,Central,Online,16,871.03,13936.48,9058.71,4877.77
2024-08-14,Coffee Machine,Appliances,South,Wholesale,22,219.01,4818.22,2505.47,2312.75
2024-08-14,Laptop Pro,Electronics,West,B2B,20,1330.78,26615.6,17300.14,9315.46
2024-08-15,Desk Lamp,Furniture,Central,Online,15,47.02,705.3,246.85,458.45
2024-08-15,Coffee Machine,Appliances,Central,B2B,23,104.47,2402.81,1249.46,1153.35
2024-08-15,Printer Paper,Stationery,North,,12,8.22,98.64,24.66,73.98
2024-08-15,USB-C Hub,Electronics,Central,Retail,15,51.5,772.5,347.62,424.88
2024-08-15,USB-C Hub,Electronics,South,B2B,15,61.84,927.6,417.42,510.18
2024-08-15,USB-C Hub,Electronics,West,Wholesale,24,27.33,655.92,295.16,360.76
2024-08-15,Monitor 27inch,Electronics,Central,Retail,2,328.76,657.52,394.51,263.01
2024-08-16,Coffee Machine,Appliances,North,Retail,7,151.66,1061.62,552.04,509.58
2024-08-16,Whiteboard,Stationery,East,Wholesale,12,77.53,930.36,372.14,558.22
2024-08-16,Water Purifier,Appliances,South,B2B,6,291.93,1751.58,963.37,788.21
2024-08-16,Desk Lamp,Furniture,Central,Wholesale,19,30.77,584.63,204.62,380.01
2024-08-16,Printer Paper,Stationery,East,Wholesale,20,12.52,250.4,62.6,187.8
2024-08-16,Coffee Machine,Appliances,East,B2B,24,260.7,6256.8,3253.54,3003.26
2024-08-16,Coffee Machine,Appliances,Central,Wholesale,17,293.13,4983.21,2591.27,2391.94
2024-08-16,Notebook Pack,Stationery,South,Wholesale,14,16.99,237.86,71.36,166.5
2024-08-16,Water Purifier,Appliances,West,Online,2,304.18,608.36,334.6,273.76
2024-08-16,Office Chair,Furniture,South,B2B,15,190.21,2853.15,1569.23,1283.92
2024-08-17,Laptop Pro,Electronics,Central,Retail,12,839.97,10079.64,6551.77,3527.87
2024-08-17,Webcam HD,Accessories,West,Retail,11,105.21,1157.31,486.07,671.24
2024-08-17,Standing Desk,Furniture,West,Online,1,424.75,424.75,246.35,178.4
2024-08-17,Desk Lamp,Furniture,North,Online,9,47.27,425.43,148.9,276.53
2024-08-18,Coffee Machine,Appliances,East,Retail,1,168.03,168.03,87.38,80.65
2024-08-18,Coffee Machine,Appliances,South,B2B,9,226.5,2038.5,1060.02,978.48
2024-08-18,Webcam HD,Accessories,West,B2B,16,101.73,1627.68,683.63,944.05
2024-08-18,Office Chair,Furniture,West,Wholesale,22,231.87,5101.14,2805.63,2295.51
2024-08-18,Wireless Mouse,Electronics,East,Online,15,23.85,357.75,143.1,214.65
2024-08-19,Coffee Machine,Appliances,East,Retail,15,272.52,4087.8,2125.66,1962.14
2024-08-19,Office Chair,Furniture,East,Online,21,307.83,6464.43,3555.44,2908.99
2024-08-19,Coffee Machine,Appliances,North,Wholesale,10,198.02,1980.2,1029.7,950.5
2024-08-19,Headset Pro,Accessories,East,Retail,14,100.85,1411.9,677.71,734.19
2024-08-19,Water Purifier,Appliances,West,Retail,3,312.53,937.59,515.67,421.92
2024-08-19,Notebook Pack,Stationery,South,Wholesale,21,15.96,335.16,100.55,234.61
2024-08-19,Whiteboard,Stationery,North,Wholesale,19,42.43,806.17,322.47,483.7
2024-08-19,Desk Lamp,Furniture,West,Online,7,33.41,233.87,81.85,152.02
2024-08-19,Standing Desk,Furniture,South,B2B,21,630.05,13231.05,7674.01,5557.04
2024-08-19,USB-C Hub,Electronics,South,Retail,8,54.16,433.28,194.98,238.3
2024-08-20,Whiteboard,Stationery,West,B2B,12,40.32,483.84,193.54,290.3
2024-08-20,Wireless Mouse,Electronics,Central,Retail,13,29.39,382.07,152.83,229.24
2024-08-20,Webcam HD,Accessories,South,B2B,15,60.18,902.7,379.13,523.57
2024-08-20,Whiteboard,Stationery,Central,B2B,21,31.68,665.28,266.11,399.17
2024-08-20,Mechanical Keyboard,Electronics,Central,Online,17,70.43,1197.31,598.65,598.66
2024-08-21,Webcam HD,Accessories,East,Online,11,109.35,1202.85,505.2,697.65
2024-08-21,Water Purifier,Appliances,South,Online,22,358.17,7879.74,4333.86,3545.88
2024-08-21,Wireless Mouse,Electronics,North,Online,15,26.21,393.15,157.26,235.89
2024-08-21,Mechanical Keyboard,Electronics,West,Wholesale,11,82.08,902.88,451.44,451.44
2024-08-21,Desk Lamp,Furniture,Central,Wholesale,20,23.66,473.2,165.62,307.58
2024-08-22,Webcam HD,Accessories,North,Wholesale,3,93.35,280.05,117.62,162.43
2024-08-22,Water Purifier,Appliances,East,Retail,13,195.7,2544.1,1399.26,1144.84
2024-08-22,Mechanical Keyboard,Electronics,East,Wholesale,4,106.19,424.76,212.38,212.38
2024-08-22,Wireless Mouse,Electronics,South,Online,11,39.07,429.77,171.91,257.86
2024-08-22,Printer Paper,Stationery,South,Wholesale,19,11.8,224.2,56.05,168.15
2024-08-22,Printer Paper,Stationery,Central,Retail,9,17.02,153.18,38.3,114.88
2024-08-22,Whiteboard,Stationery,South,Online,11,35.85,394.35,157.74,236.61
2024-08-23,Mechanical Keyboard,Electronics,West,Online,5,67.96,339.8,169.9,169.9
2024-08-23,Mechanical Keyboard,Electronics,West,B2B,5,95.82,479.1,239.55,239.55
2024-08-23,Mechanical Keyboard,Electronics,East,Wholesale,21,140.26,2945.46,1472.73,1472.73
2024-08-23,Monitor 27inch,Electronics,North,Retail,18,281.07,5059.26,3035.56,2023.7
2024-08-23,Whiteboard,Stationery,South,B2B,5,58.54,292.7,117.08,175.62
2024-08-23,Wireless Mouse,Electronics,South,Online,23,43.48,1000.04,400.02,600.02
2024-08-23,Notebook Pack,Stationery,East,,16,9.31,148.96,44.69,104.27
2024-08-23,Whiteboard,Stationery,Central,Online,8,70.19,561.52,224.61,336.91
2024-08-23,Monitor 27inch,Electronics,South,Online,9,294.39,2649.51,1589.71,1059.8
2024-08-23,Whiteboard,Stationery,West,B2B,20,51.52,1030.4,412.16,618.24
2024-08-23,Headset Pro,Accessories,East,Wholesale,2,70.22,140.44,67.41,73.03
2024-08-23,Printer Paper,Stationery,East,B2B,14,13.85,193.9,48.48,145.42
2024-08-23,Monitor 27inch,Electronics,West,B2B,23,443.77,10206.71,6124.03,4082.68
2024-08-23,Coffee Machine,Appliances,Central,Online,24,138.89,3333.36,1733.35,1600.01
2024-08-24,USB-C Hub,Electronics,West,Wholesale,7,35.9,251.3,113.09,138.21
2024-08-24,Standing Desk,Furniture,West,B2B,14,624.01,8736.14,5066.96,3669.18
2024-08-24,Water Purifier,Appliances,North,Online,23,243.87,5609.01,3084.96,2524.05
2024-08-24,Standing Desk,Furniture,West,B2B,23,522.8,12024.4,6974.15,5050.25
2024-08-24,USB-C Hub,Electronics,Central,B2B,21,45.05,946.05,425.72,520.33
2024-08-24,Printer Paper,Stationery,North,B2B,18,24.37,438.66,109.67,328.99
2024-08-24,Water Purifier,Appliances,East,Wholesale,8,364.92,2919.36,1605.65,1313.71
2024-08-25,Laptop Pro,Electronics,Central,Wholesale,6,1148.08,6888.48,4477.51,2410.97
2024-08-25,USB-C Hub,Electronics,North,Online,10,50.0,500.0,225.0,275.0
2024-08-26,Coffee Machine,Appliances,Central,Wholesale,1,242.58,242.58,126.14,116.44
2024-08-26,Printer Paper,Stationery,South,B2B,17,14.4,244.8,61.2,183.6
2024-08-26,Desk Lamp,Furniture,South,Wholesale,24,54.94,1318.56,461.5,857.06
2024-08-26,Mechanical Keyboard,Electronics,North,Retail,24,77.7,1864.8,932.4,932.4
2024-08-26,Printer Paper,Stationery,North,B2B,5,11.04,55.2,13.8,41.4
2024-08-26,Water Purifier,Appliances,East,B2B,15,394.76,5921.4,3256.77,2664.63
2024-08-26,Whiteboard,Stationery,Central,Online,14,52.12,729.68,291.87,437.81
2024-08-26,Wireless Mouse,Electronics,East,B2B,5,27.33,136.65,54.66,81.99
2024-08-27,Office Chair,Furniture,Central,,15,263.97,3959.55,2177.75,1781.8
2024-08-27,Webcam HD,Accessories,North,Retail,13,94.17,1224.21,514.17,710.04
2024-08-27,Notebook Pack,Stationery,South,Online,9,8.23,74.07,22.22,51.85
2024-08-27,Printer Paper,Stationery,North,Wholesale,7,23.07,161.49,40.37,121.12
2024-08-28,Laptop Pro,Electronics,East,B2B,18,1322.91,23812.38,15478.05,8334.33
2024-08-28,Water Purifier,Appliances,East,B2B,2,248.85,497.7,273.74,223.96
2024-08-28,Headset Pro,Accessories,North,B2B,20,134.49,2689.8,1291.1,1398.7
2024-08-28,Wireless Mouse,Electronics,Central,Wholesale,3,34.07,102.21,40.88,61.33
2024-08-28,Mechanical Keyboard,Electronics,Central,B2B,19,109.5,2080.5,1040.25,1040.25
2024-08-28,Coffee Machine,Appliances,East,Wholesale,9,168.81,1519.29,790.03,729.26
2024-08-28,Wireless Mouse,Electronics,East,Retail,18,23.29,419.22,167.69,251.53
2024-08-28,Headset Pro,Accessories,South,B2B,10,77.78,777.8,373.34,404.46
2024-08-28,Laptop Pro,Electronics,East,B2B,15,980.36,14705.4,9558.51,5146.89
2024-08-28,Laptop Pro,Electronics,South,Wholesale,20,1085.16,21703.2,14107.08,7596.12
2024-08-29,Desk Lamp,Furniture,East,Online,11,31.32,344.52,120.58,223.94
2024-08-29,USB-C Hub,Electronics,West,B2B,24,59.3,1423.2,640.44,782.76
2024-08-29,Monitor 27inch,Electronics,East,Retail,21,317.0,6657.0,3994.2,2662.8
2024-08-29,Standing Desk,Furniture,West,Online,13,365.93,4757.09,2759.11,1997.98
2024-08-29,Office Chair,Furniture,Central,B2B,1,279.43,279.43,153.69,125.74
2024-08-29,Laptop Pro,Electronics,Central,B2B,2,919.53,1839.06,1195.39,643.67
2024-08-29,Desk Lamp,Furniture,North,Retail,6,39.4,236.4,82.74,153.66
2024-08-30,Printer Paper,Stationery,Central,B2B,5,16.25,81.25,20.31,60.94
2024-08-30,Mechanical Keyboard,Electronics,Central,Retail,17,64.91,1103.47,551.74,551.73
2024-08-30,Desk Lamp,Furniture,North,Wholesale,22,59.79,1315.38,460.38,855.0
2024-08-30,Webcam HD,Accessories,South,Online,23,113.44,2609.12,1095.83,1513.29
2024-08-30,Webcam HD,Accessories,West,Wholesale,19,100.66,1912.54,803.27,1109.27
2024-08-30,USB-C Hub,Electronics,South,Wholesale,17,35.07,596.19,268.29,327.9
2024-08-30,Desk Lamp,Furniture,West,B2B,8,47.88,383.04,134.06,248.98
2024-08-31,Whiteboard,Stationery,West,Wholesale,11,76.15,837.65,335.06,502.59
2024-08-31,Monitor 27inch,Electronics,South,Retail,3,464.99,1394.97,836.98,557.99
2024-08-31,Whiteboard,Stationery,South,B2B,11,72.32,795.52,318.21,477.31
2024-08-31,Mechanical Keyboard,Electronics,South,Retail,4,122.94,491.76,245.88,245.88
2024-08-31,Laptop Pro,Electronics,Central,Wholesale,7,1438.58,10070.06,6545.54,3524.52
2024-08-31,Notebook Pack,Stationery,South,Wholesale,7,5.08,35.56,10.67,24.89
2024-08-31,Mechanical Keyboard,Electronics,Central,Online,9,143.89,1295.01,647.5,647.51
2024-09-01,Wireless Mouse,Electronics,South,Retail,16,44.32,709.12,283.65,425.47
2024-09-01,Notebook Pack,Stationery,North,Wholesale,16,14.89,238.24,71.47,166.77
2024-09-01,Desk Lamp,Furniture,North,Online,3,54.27,162.81,56.98,105.83
2024-09-01,Office Chair,Furniture,North,Retail,17,375.44,6382.48,3510.36,2872.12
2024-09-01,Coffee Machine,Appliances,West,Retail,6,260.89,1565.34,813.98,751.36
2024-09-01,Webcam HD,Accessories,North,Online,2,79.84,159.68,67.07,92.61
2024-09-01,Wireless Mouse,Electronics,North,B2B,18,29.99,539.82,215.93,323.89
2024-09-01,Whiteboard,Stationery,North,Wholesale,12,50.14,601.68,240.67,361.01
2024-09-01,Laptop Pro,Electronics,East,Retail,12,1239.25,14871.0,9666.15,5204.85
2024-09-01,Monitor 27inch,Electronics,West,Retail,21,267.86,5625.06,3375.04,2250.02
2024-09-01,Desk Lamp,Furniture,South,B2B,17,34.09,579.53,202.84,376.69
2024-09-01,Whiteboard,Stationery,West,Wholesale,3,47.83,143.49,57.4,86.09
2024-09-01,Mechanical Keyboard,Electronics,West,Online,11,85.1,936.1,468.05,468.05
2024-09-02,Notebook Pack,Stationery,West,Online,8,9.89,79.12,23.74,55.38
2024-09-02,Water Purifier,Appliances,South,Online,1,392.24,392.24,215.73,176.51
2024-09-02,Laptop Pro,Electronics,West,Online,16,1084.64,17354.24,11280.26,6073.98
2024-09-02,Coffee Machine,Appliances,Central,B2B,15,206.56,3098.4,1611.17,1487.23
2024-09-02,Webcam HD,Accessories,West,B2B,21,44.98,944.58,396.72,547.86
2024-09-02,Mechanical Keyboard,Electronics,South,B2B,15,81.61,1224.15,612.08,612.07
2024-09-02,Coffee Machine,Appliances,South,Wholesale,6,221.71,1330.26,691.74,638.52
2024-09-02,Wireless Mouse,Electronics,East,Online,16,44.83,717.28,286.91,430.37
2024-09-02,Desk Lamp,Furniture,Central,Online,16,42.11,673.76,235.82,437.94
2024-09-03,Webcam HD,Accessories,Central,B2B,19,46.97,892.43,374.82,517.61
2024-09-03,Coffee Machine,Appliances,North,Retail,8,315.74,2525.92,1313.48,1212.44
2024-09-03,Webcam HD,Accessories,South,Online,18,82.22,1479.96,621.58,858.38
2024-09-03,Standing Desk,Furniture,West,Online,8,364.67,2917.36,1692.07,1225.29
2024-09-03,Office Chair,Furniture,South,Wholesale,15,247.76,3716.4,2044.02,1672.38
2024-09-03,Monitor 27inch,Electronics,Central,Wholesale,14,448.62,6280.68,3768.41,2512.27
2024-09-03,Webcam HD,Accessories,Central,Online,10,105.79,1057.9,444.32,613.58
2024-09-04,Office Chair,Furniture,South,B2B,17,286.72,4874.24,2680.83,2193.41
2024-09-04,Standing Desk,Furniture,North,Wholesale,6,545.67,3274.02,1898.93,1375.09
2024-09-04,Laptop Pro,Electronics,West,B2B,20,1097.66,21953.2,14269.58,7683.62
2024-09-04,Standing Desk,Furniture,Central,B2B,22,550.08,12101.76,7019.02,5082.74
2024-09-04,USB-C Hub,Electronics,North,Retail,11,59.96,659.56,296.8,362.76
2024-09-04,Notebook Pack,Stationery,Central,Online,14,17.08,239.12,71.74,167.38
2024-09-04,USB-C Hub,Electronics,North,Retail,23,49.42,1136.66,511.5,625.16
2024-09-04,Headset Pro,Accessories,East,Wholesale,5,193.67,968.35,464.81,503.54
2024-09-05,Printer Paper,Stationery,South,B2B,22,15.83,348.26,87.06,261.2
2024-09-05,Notebook Pack,Stationery,South,Wholesale,18,6.57,118.26,35.48,82.78
2024-09-05,Monitor 27inch,Electronics,West,Online,2,260.36,520.72,312.43,208.29
2024-09-05,Mechanical Keyboard,Electronics,West,B2B,23,92.74,2133.02,1066.51,1066.51
2024-09-05,Notebook Pack,Stationery,North,B2B,16,13.74,219.84,65.95,153.89
2024-09-05,Webcam HD,Accessories,North,Retail,22,63.4,1394.8,585.82,808.98
2024-09-05,Headset Pro,Accessories,East,Retail,14,176.73,2474.22,1187.63,1286.59
2024-09-06,Monitor 27inch,Electronics,East,B2B,9,375.7,3381.3,2028.78,1352.52
2024-09-06,Standing Desk,Furniture,West,Online,11,337.95,3717.45,2156.12,1561.33
2024-09-06,Mechanical Keyboard,Electronics,East,Retail,11,72.53,797.83,398.92,398.91
2024-09-06,USB-C Hub,Electronics,South,Online,2,48.81,97.62,43.93,53.69
2024-09-06,Standing Desk,Furniture,North,B2B,12,662.49,7949.88,4610.93,3338.95
2024-09-07,Printer Paper,Stationery,South,Online,6,11.26,67.56,16.89,50.67
2024-09-07,Headset Pro,Accessories,South,Online,20,134.86,2697.2,1294.66,1402.54
2024-09-07,Desk Lamp,Furniture,Central,Online,20,30.79,615.8,215.53,400.27
2024-09-07,Monitor 27inch,Electronics,North,Wholesale,23,379.92,8738.16,5242.9,3495.26
2024-09-07,Monitor 27inch,Electronics,East,Retail,7,415.21,2906.47,1743.88,1162.59
2024-09-08,Mechanical Keyboard,Electronics,South,Wholesale,3,72.8,218.4,109.2,109.2
2024-09-08,Water Purifier,Appliances,Central,Retail,23,274.01,6302.23,3466.23,2836.0
2024-09-09,Printer Paper,Stationery,East,Wholesale,1,13.49,13.49,3.37,10.12
2024-09-09,Webcam HD,Accessories,East,Retail,17,58.09,987.53,414.76,572.77
2024-09-09,Desk Lamp,Furniture,North,B2B,4,41.49,165.96,58.09,107.87
2024-09-09,Wireless Mouse,Electronics,East,Retail,12,22.42,269.04,107.62,161.42
